Chromosome,Start,End,Width,Value,FWER,Nearest Symbol,Nearest Ensembl ID,Distance to Closest Gene,CpG Island?,Annotation,Cluster
chr1,65724787,65726879,2093,0.014570195,0.016,DNAJC6,ENSG00000116675.15_1,0,non-Island,Intron,6:G-N0
chr21,33713420,33714105,686,0.014568779,0.016,URB1,ENSG00000142207.6_1,0,non-Island,CDS,6:G-N0
chr19,21934163,21935350,1188,0.014516346,0.016,ZNF100,ENSG00000197020.10_2,0,non-Island,Intron,6:G-N0
chr19,21934163,21935350,1188,0.014516346,0.016,,ENSG00000269845.1_1,0,non-Island,Intron,6:G-N0
chr4,160193163,160193353,191,0.014782179,0.016,RAPGEF2,ENSG00000109756.8_2,0,non-Island,Intron,6:G-N0
chr2,71452797,71453029,233,0.014577292,0.016,PAIP2B,ENSG00000124374.8_1,0,non-Island,Intron,6:G-N0
chr7,155841400,155841525,126,0.014550092,0.016,,ENSG00000204876.4_1,82362,non-Island,Intergenic,6:G-N0
chr4,48587289,48588093,805,0.014522661,0.016,FRYL,ENSG00000075539.13_2,0,non-Island,Intron,6:G-N0
chr3,52080640,52083221,2582,0.012277158,0.02,DUSP7,ENSG00000164086.9_2,0,non-Island,3'UTR,6:G-N0
chr7,951536,952224,689,0.013600347,0.02,ADAP1,ENSG00000105963.13_2,0,non-Island,Intron,6:G-N0
chr7,951536,952224,689,0.013600347,0.02,COX19,ENSG00000240230.5_2,0,non-Island,Intron,6:G-N0
chr20,17643229,17644952,1724,0.01389553,0.02,RRBP1,ENSG00000125844.15_2,0,non-Island,Intron,6:G-N0
chr1,234852153,234853428,1276,0.013705037,0.02,NA,ENSG00000282097.1_1,0,non-Island,Intron,6:G-N0
chr16,4511041,4512100,1060,0.013794428,0.02,NMRAL1,ENSG00000153406.13_1,0,non-Island,CDS,6:G-N0
chr16,56335909,56338102,2194,0.013708167,0.02,GNAO1,ENSG00000087258.13_2,0,non-Island,Intron,6:G-N0
chr16,56335909,56338102,2194,0.013708167,0.02,,ENSG00000260198.1_2,0,non-Island,Intron,6:G-N0
chr6,170543238,170544627,1390,0.013992169,0.02,,ENSG00000230960.1_1,18794,non-Island,Intergenic,6:G-N0
chr1,7096950,7098147,1198,0.013852213,0.02,CAMTA1,ENSG00000171735.18_2,0,non-Island,Intron,6:G-N0
chr19,38745666,38746639,974,0.013704676,0.02,SPINT2,ENSG00000167642.12_2,0,CpG-Island,Intron,6:G-N0
chr19,38745666,38746639,974,0.013704676,0.02,PPP1R14A,ENSG00000167641.10_1,0,CpG-Island,Intron,6:G-N0
chr14,96013460,96015087,1628,0.014470586,0.02,GLRX5,ENSG00000182512.4_1,2398,non-Island,Intergenic,6:G-N0
chr16,89845340,89846309,970,0.014367116,0.02,FANCA,ENSG00000187741.14_1,0,non-Island,CDS,6:G-N0
chr12,772458,773517,1060,0.014221003,0.02,NINJ2,ENSG00000171840.11_2,0,non-Island,CDS,6:G-N0
chr12,772458,773517,1060,0.014221003,0.02,,ENSG00000177406.4_1,0,non-Island,CDS,6:G-N0
chr2,227841716,227843858,2143,0.014275378,0.02,RHBDD1,ENSG00000144468.16_2,0,non-Island,Intron,6:G-N0
chr18,76978086,76978983,898,0.014187251,0.02,ATP9B,ENSG00000166377.19_2,0,non-Island,Intron,6:G-N0
chr7,139279486,139281190,1705,0.014503763,0.02,HIPK2,ENSG00000064393.15_1,0,non-Island,Intron,6:G-N0
chr7,638495,639059,565,0.014278081,0.02,PRKAR1B,ENSG00000188191.14_2,0,non-Island,Intron,6:G-N0
chr6,161913677,161915729,2053,0.014250602,0.02,PARK2,ENSG00000185345.18_2,0,non-Island,Intron,6:G-N0
chr14,65839896,65841301,1406,0.014111812,0.02,FUT8,ENSG00000033170.16_2,36008,non-Island,Intergenic,6:G-N0
chr2,23786453,23787293,841,0.014306211,0.02,KLHL29,ENSG00000119771.14_2,0,non-Island,Intron,6:G-N0
chr19,46895561,46896267,707,0.014272434,0.02,PPP5C,ENSG00000011485.14_1,0,non-Island,3'UTR,6:G-N0
chr16,89328116,89328682,567,0.014484001,0.02,ANKRD11,ENSG00000167522.14_2,5352,non-Island,Intergenic,6:G-N0
chr8,144344504,144344999,496,0.014170359,0.02,ZFP41,ENSG00000181638.17_2,0,non-Island,3'UTR,6:G-N0
chr8,144344504,144344999,496,0.014170359,0.02,,ENSG00000264668.1_2,0,non-Island,3'UTR,6:G-N0
chr8,36641138,36642554,1417,0.014350879,0.02,KCNU1,ENSG00000215262.7_2,0,non-Island,CDS,6:G-N0
chr3,183229029,183230035,1007,0.014328062,0.02,KLHL6,ENSG00000172578.11_1,0,non-Island,Intron,6:G-N0
chr7,140280922,140281913,992,0.014265859,0.02,DENND2A,ENSG00000146966.12_1,0,non-Island,Intron,6:G-N0
chr21,38128858,38129962,1105,0.014329595,0.02,HLCS,ENSG00000159267.14_2,0,non-Island,CDS,6:G-N0
chr19,59003332,59004313,982,0.014235159,0.02,SLC27A5,ENSG00000083807.9_2,0,non-Island,Intron,6:G-N0
chr19,4224449,4224907,459,0.0141874,0.02,ANKRD24,ENSG00000089847.12_2,0,non-Island,CDS,6:G-N0
chr8,48765512,48766205,694,0.01442436,0.02,PRKDC,ENSG00000253729.7_2,0,non-Island,Intron,6:G-N0
chr9,77738063,77740124,2062,0.014108286,0.02,OSTF1,ENSG00000134996.11_1,0,non-Island,Intron,6:G-N0
chr8,25165248,25167032,1785,0.01420637,0.02,DOCK5,ENSG00000147459.17_1,0,non-Island,CDS,6:G-N0
chr4,154140748,154142712,1965,0.014509117,0.02,TRIM2,ENSG00000109654.14_2,0,non-Island,Intron,6:G-N0
chr15,41100976,41102150,1175,0.014395034,0.02,ZFYVE19,ENSG00000166140.17_1,0,non-Island,CDS,6:G-N0
chr1,39384046,39384988,943,0.014351492,0.02,,ENSG00000228436.2_1,0,non-Island,CDS,6:G-N0
chr1,39384046,39384988,943,0.014351492,0.02,RHBDL2,ENSG00000158315.10_1,0,non-Island,CDS,6:G-N0
chr2,240097796,240098355,560,0.01428321,0.02,HDAC4,ENSG00000068024.16_2,0,non-Island,CDS,6:G-N0
chr19,10858055,10858814,760,0.014250313,0.02,DNM2,ENSG00000079805.16_2,0,non-Island,Intron,6:G-N0
chr3,183540480,183540939,460,0.014165101,0.02,MAP6D1,ENSG00000180834.7_2,0,non-Island,Intron,6:G-N0
chr16,14521169,14522018,850,0.014413871,0.02,PARN,ENSG00000140694.16_1,7539,non-Island,Intergenic,6:G-N0
chr18,77137458,77137980,523,0.014135379,0.02,ATP9B,ENSG00000166377.19_2,0,non-Island,CDS,6:G-N0
chr1,11361610,11362204,595,0.014299271,0.02,UBIAD1,ENSG00000120942.13_2,5503,non-Island,Intergenic,6:G-N0
chr6,90679468,90680499,1032,0.014156234,0.02,BACH2,ENSG00000112182.14_2,0,non-Island,Intron,6:G-N0
chr7,99664606,99665364,759,0.014089993,0.02,ZNF3,ENSG00000166526.16_2,0,non-Island,Intron,6:G-N0
chr7,45129790,45129939,150,0.014282328,0.02,NACAD,ENSG00000136274.8_1,1276,non-Island,Promoter,6:G-N0
chr12,109940839,109942346,1508,0.014146438,0.02,UBE3B,ENSG00000151148.13_1,0,non-Island,CDS,6:G-N0
chr12,27862780,27862999,220,0.01414398,0.02,,ENSG00000256377.5_1,0,non-Island,Intron,6:G-N0
chr1,212588690,212589732,1043,0.014139867,0.02,TMEM206,ENSG00000065600.12_1,446,non-Island,Promoter,6:G-N0
chr9,86261292,86262263,972,0.01439568,0.02,IDNK,ENSG00000148057.15_2,2246,non-Island,Intergenic,6:G-N0
chr17,33400277,33402164,1888,0.014373399,0.02,RFFL,ENSG00000092871.16_2,0,non-Island,Intron,6:G-N0
chr17,33400277,33402164,1888,0.014373399,0.02,,ENSG00000267618.5_2,0,non-Island,Intron,6:G-N0
chr17,33400277,33402164,1888,0.014373399,0.02,,ENSG00000267457.1_2,0,non-Island,Intron,6:G-N0
chr3,196490006,196490738,733,0.014339162,0.02,PAK2,ENSG00000180370.10_1,0,non-Island,Intron,6:G-N0
chr6,56553603,56555512,1910,0.014438798,0.02,DST,ENSG00000151914.19_2,0,non-Island,Intron,6:G-N0
chr18,64268076,64269913,1838,0.01440441,0.02,CDH19,ENSG00000071991.8_1,0,non-Island,Intron,6:G-N0
chr4,140965307,140965915,609,0.014241336,0.02,MAML3,ENSG00000196782.12_1,0,non-Island,Intron,6:G-N0
chr8,68153982,68154811,830,0.014134616,0.02,ARFGEF1,ENSG00000066777.8_2,0,non-Island,Intron,6:G-N0
chr10,52140639,52142877,2239,0.014372754,0.02,SGMS1,ENSG00000198964.13_2,0,non-Island,Intron,6:G-N0
chr15,85579619,85580575,957,0.014370105,0.02,PDE8A,ENSG00000073417.14_2,0,non-Island,Intron,6:G-N0
chr1,25127096,25127280,185,0.014260537,0.02,CLIC4,ENSG00000169504.14_1,0,non-Island,Intron,6:G-N0
chr3,196745731,196746381,651,0.014089948,0.02,MFI2,ENSG00000163975.11_2,0,non-Island,3'UTR,6:G-N0
chr17,17817134,17817462,329,0.014461686,0.02,TOM1L2,ENSG00000175662.17_1,0,non-Island,Intron,6:G-N0
chr7,124382532,124382627,96,0.014368874,0.02,NA,ENSG00000279419.1_1,0,non-Island,Intergenic,6:G-N0
chr7,124393774,124393988,215,0.014330104,0.02,GPR37,ENSG00000170775.2_1,0,non-Island,Intron,6:G-N0
chr15,51209972,51210036,65,0.014253583,0.02,AP4E1,ENSG00000081014.10_2,0,non-Island,Intron,6:G-N0
chr8,58783677,58784592,916,0.014218818,0.02,,ENSG00000253376.1_1,17542,non-Island,Intergenic,6:G-N0
chr2,109252890,109253991,1102,0.014076914,0.02,LIMS1,ENSG00000169756.16_1,0,non-Island,Intron,6:G-N0
chr15,41954566,41954724,159,0.015807978,0.02,MGA,ENSG00000174197.12,0,non-Island,Intron,6:G-N0
chr5,41924878,41924974,97,0.016639893,0.02,FBXO4,ENSG00000151876.12_1,381,non-Island,Promoter,6:G-N0
chr18,33647829,33647829,1,0.017452806,0.02,RPRD1A,ENSG00000141425.17_2,289,non-Island,Promoter,6:G-N0
chr2,95695011,95700291,5281,0.01132859,0.024,MAL,ENSG00000172005.10_1,0,non-Island,Intron,6:G-N0
chr7,2146235,2147946,1712,0.012130929,0.024,MAD1L1,ENSG00000002822.15_2,0,non-Island,5'UTR,6:G-N0
chr15,42696588,42700425,3838,0.013290005,0.024,,ENSG00000258461.5_2,0,non-Island,CDS,6:G-N0
chr15,42696588,42700425,3838,0.013290005,0.024,CAPN3,ENSG00000092529.23_2,0,non-Island,CDS,6:G-N0
chr9,139875962,139878044,2083,0.012897167,0.024,PTGDS,ENSG00000107317.11_2,0,non-Island,CDS,6:G-N0
chr9,139875962,139878044,2083,0.012897167,0.024,LCNL1,ENSG00000214402.6_2,0,non-Island,CDS,6:G-N0
chr5,669624,670584,961,0.013495351,0.024,TPPP,ENSG00000171368.11_1,0,non-Island,Intron,6:G-N0
chr16,19015991,19017801,1811,0.013698095,0.024,TMC7,ENSG00000170537.12_1,0,non-Island,Intron,6:G-N0
chr17,76110679,76111628,950,0.013667992,0.024,TMC6,ENSG00000141524.15_2,0,non-Island,Intron,6:G-N0
chr1,31220939,31222455,1517,0.013658585,0.024,LAPTM5,ENSG00000162511.7_1,0,non-Island,Intron,6:G-N0
chr8,134280823,134282475,1653,0.014003653,0.024,NDRG1,ENSG00000104419.14_2,0,non-Island,Intron,6:G-N0
chr16,4850273,4851336,1064,0.013979524,0.024,ROGDI,ENSG00000067836.12_1,0,non-Island,CDS,6:G-N0
chr11,2749669,2750846,1178,0.013874016,0.024,KCNQ1,ENSG00000053918.15_2,0,non-Island,Intron,6:G-N0
chr19,2101362,2102026,665,0.0138337,0.024,AP3D1,ENSG00000065000.15_2,0,non-Island,3'UTR,6:G-N0
chr14,65477874,65479505,1632,0.013972899,0.024,CHURC1-FNTB,ENSG00000125954.12_2,0,non-Island,CDS,6:G-N0
chr14,65477874,65479505,1632,0.013972899,0.024,FNTB,ENSG00000257365.7_2,0,non-Island,CDS,6:G-N0
chr14,65477874,65479505,1632,0.013972899,0.024,MAX,ENSG00000125952.18_1,0,non-Island,CDS,6:G-N0
chr2,242195201,242196109,909,0.013811916,0.024,HDLBP,ENSG00000115677.16_2,0,non-Island,CDS,6:G-N0
chr9,116305143,116307809,2667,0.013895385,0.024,RGS3,ENSG00000138835.22_2,0,non-Island,Intron,6:G-N0
chr9,80384034,80386330,2297,0.013946179,0.024,GNAQ,ENSG00000156052.10_1,0,non-Island,Intron,6:G-N0
chr1,236230288,236231911,1624,0.013865832,0.024,NID1,ENSG00000116962.14_1,1825,non-Island,Promoter,6:G-N0
chr9,139484714,139485635,922,0.013985068,0.024,,ENSG00000252440.1,11331,non-Island,Intergenic,6:G-N0
chr4,3974392,3976112,1721,0.013927256,0.024,ENPP7P9,ENSG00000250476.1_1,5004,non-Island,Intergenic,6:G-N0
chr17,77899847,77900589,743,0.01401648,0.024,,ENSG00000262585.1_1,0,non-Island,Promoter,6:G-N0
chr1,150971472,150972424,953,0.013972816,0.024,FAM63A,ENSG00000143409.15_1,0,non-Island,CDS,6:G-N0
chr8,70689354,70690407,1054,0.013934058,0.024,SLCO5A1,ENSG00000137571.10_1,0,non-Island,Intron,6:G-N0
chr16,85193744,85194553,810,0.013849514,0.024,GSE1,ENSG00000131149.18_2,8577,non-Island,Intergenic,6:G-N0
chr18,77112616,77113537,922,0.013970495,0.024,ATP9B,ENSG00000166377.19_2,0,non-Island,Intron,6:G-N0
chr18,77112616,77113537,922,0.013970495,0.024,NA,ENSG00000279077.1_2,0,non-Island,Intron,6:G-N0
chr8,1761293,1762515,1223,0.013890752,0.024,MIR596,ENSG00000207826.1,2881,non-Island,Intergenic,6:G-N0
chr13,27565508,27566796,1289,0.013820939,0.024,NA,ENSG00000283579.1_1,0,non-Island,Intron,6:G-N0
chr4,146748658,146750658,2001,0.013953962,0.024,ZNF827,ENSG00000151612.15_2,0,non-Island,Intron,6:G-N0
chr16,30840027,30841314,1288,0.013900411,0.024,BCL7C,ENSG00000099385.11_2,3632,non-Island,Intergenic,6:G-N0
chr5,1861098,1861850,753,0.013896097,0.024,NA,ENSG00000279222.1_1,1093,non-Island,Promoter,6:G-N0
chr4,144322766,144326961,4196,0.013988533,0.024,GAB1,ENSG00000109458.8_2,0,non-Island,Intron,6:G-N0
chr9,88692142,88692670,529,0.014047937,0.024,GOLM1,ENSG00000135052.16_1,0,non-Island,CDS,6:G-N0
chr1,245781463,245782699,1237,0.013959781,0.024,KIF26B,ENSG00000162849.15_2,0,non-Island,Intron,6:G-N0
chr22,47362135,47362582,448,0.013856385,0.024,TBC1D22A,ENSG00000054611.13_1,0,non-Island,Intron,6:G-N0
chr5,167690116,167690435,320,0.014065204,0.024,TENM2,ENSG00000145934.16_2,0,non-Island,3'UTR,6:G-N0
chr7,537777,538696,920,0.01386351,0.024,PDGFA,ENSG00000197461.13_2,0,non-Island,CDS,6:G-N0
chr3,72435378,72437817,2440,0.013857023,0.024,RYBP,ENSG00000163602.9_1,0,non-Island,Intron,6:G-N0
chr9,19470239,19471170,932,0.013812053,0.024,,ENSG00000231909.7_1,5716,non-Island,Intergenic,6:G-N0
chr2,36986087,36986690,604,0.013961424,0.024,VIT,ENSG00000205221.12_1,0,non-Island,CDS,6:G-N0
chr19,31991748,31992224,477,0.013892,0.024,,ENSG00000267599.1_1,34410,non-Island,Intergenic,6:G-N0
chr19,2327188,2327491,304,0.013855269,0.024,NA,ENSG00000273734.1_2,0,non-Island,Intron,6:G-N0
chr19,2327188,2327491,304,0.013855269,0.024,LSM7,ENSG00000130332.14_2,0,non-Island,Intron,6:G-N0
chr4,38679392,38680531,1140,0.013830134,0.024,KLF3,ENSG00000109787.12_1,0,non-Island,Intron,6:G-N0
chr2,240340769,240341530,762,0.01385381,0.024,,ENSG00000222020.2_1,16710,non-Island,Intergenic,6:G-N0
chr5,177784239,177784571,333,0.013841054,0.024,COL23A1,ENSG00000050767.15_2,0,non-Island,Intron,6:G-N0
chr4,188865309,188865600,292,0.01397771,0.024,,ENSG00000213331.4_1,25826,non-Island,Intergenic,6:G-N0
chr8,48174649,48175298,650,0.013933428,0.024,SPIDR,ENSG00000164808.16_2,0,non-Island,Intron,6:G-N0
chr21,27242506,27242834,329,0.014022799,0.024,APP,ENSG00000142192.20_2,10026,non-Island,Intergenic,6:G-N0
chr16,8828037,8828549,513,0.013966357,0.024,ABAT,ENSG00000183044.11_2,0,non-Island,Intron,6:G-N0
chr2,230716031,230716372,342,0.01381335,0.024,TRIP12,ENSG00000153827.13_2,0,non-Island,Intron,6:G-N0
chr1,241914796,241915842,1047,0.013937885,0.024,WDR64,ENSG00000162843.17_1,0,non-Island,Intron,6:G-N0
chr6,58265209,58265343,135,0.014019746,0.024,POM121L14P,ENSG00000218189.4_1,0,non-Island,Intergenic,6:G-N0
chr2,86063102,86064278,1177,0.013945347,0.024,ST3GAL5,ENSG00000115525.16_2,1988,non-Island,Intergenic,6:G-N0
chr8,38615556,38615779,224,0.013853112,0.024,TACC1,ENSG00000147526.19_2,0,non-Island,Intron,6:G-N0
chr8,4439501,4439861,361,0.014038764,0.024,CSMD1,ENSG00000183117.18_2,0,non-Island,Intron,6:G-N0
chr10,106002736,106002809,74,0.013971125,0.024,GSTO1,ENSG00000148834.12_2,0,non-Island,Intron,6:G-N0
chr20,34288511,34288991,481,0.013956394,0.024,ROMO1,ENSG00000125995.15_1,0,non-Island,CDS,6:G-N0
chr10,74945177,74946134,958,0.013892564,0.024,FAM149B1,ENSG00000138286.14_2,0,non-Island,Intron,6:G-N0
chr10,74945177,74946134,958,0.013892564,0.024,DNAJC9,ENSG00000213551.4_2,0,non-Island,Intron,6:G-N0
chr10,118763896,118763927,32,0.013819459,0.024,KIAA1598,ENSG00000187164.18_2,0,non-Island,Intron,6:G-N0
chr18,74733660,74735803,2144,0.012646123,0.028,MBP,ENSG00000197971.14_2,0,non-Island,Intron,6:G-N0
chr16,57170295,57172688,2394,0.012800762,0.028,CPNE2,ENSG00000140848.16_2,0,non-Island,CDS,6:G-N0
chr3,126253185,126254446,1262,0.013767283,0.028,CHST13,ENSG00000180767.9_1,0,non-Island,Intron,6:G-N0
chr3,126253185,126254446,1262,0.013767283,0.028,C3orf22,ENSG00000180697.8_1,0,non-Island,Intron,6:G-N0
chr12,108916843,108917930,1088,0.013716965,0.028,FICD,ENSG00000198855.6_1,0,non-Island,CDS,6:G-N0
chr12,108916843,108917930,1088,0.013716965,0.028,SART3,ENSG00000075856.11_2,0,non-Island,CDS,6:G-N0
chr12,113400976,113402178,1203,0.013798099,0.028,,ENSG00000257452.1_1,0,non-Island,CDS,6:G-N0
chr12,113400976,113402178,1203,0.013798099,0.028,OAS3,ENSG00000111331.12_1,0,non-Island,CDS,6:G-N0
chr2,240158101,240158779,679,0.013736833,0.028,HDAC4,ENSG00000068024.16_2,0,non-Island,CDS,6:G-N0
chr10,22857732,22859816,2085,0.013763046,0.028,PIP4K2A,ENSG00000150867.13_2,0,non-Island,CDS,6:G-N0
chr6,161691469,161693089,1621,0.013704535,0.028,AGPAT4,ENSG00000026652.13_2,0,non-Island,Intron,6:G-N0
chr17,78158159,78158688,530,0.01374639,0.028,CARD14,ENSG00000141527.16_2,0,non-Island,Intron,6:G-N0
chr6,5638654,5639503,850,0.013725171,0.028,FARS2,ENSG00000145982.11_2,0,non-Island,Intron,6:G-N0
chr20,24453350,24455208,1859,0.013772392,0.028,SYNDIG1,ENSG00000101463.5_1,0,non-Island,Intron,6:G-N0
chr12,125072940,125073942,1003,0.013739193,0.028,NA,ENSG00000280097.1_1,3784,non-Island,Intergenic,6:G-N0
chr7,134925358,134926079,722,0.013767737,0.028,STRA8,ENSG00000146857.3_1,0,non-Island,CDS,6:G-N0
chr1,44997782,44998821,1040,0.013784489,0.028,RNF220,ENSG00000187147.17_1,0,non-Island,Intron,6:G-N0
chr20,58181460,58182567,1108,0.013801323,0.028,PHACTR3,ENSG00000087495.16_1,0,non-Island,Intron,6:G-N0
chr6,150007377,150007630,254,0.01377087,0.028,LATS1,ENSG00000131023.12_1,0,non-Island,Intron,6:G-N0
chrX,50553833,50555848,2016,0.013747006,0.028,SHROOM4,ENSG00000158352.15_1,0,non-Island,Intron,6:G-N0
chr17,79086979,79089809,2831,0.011082735,0.032,BAIAP2,ENSG00000175866.15_2,0,non-Island,CDS,6:G-N0
chr20,47338298,47340591,2294,0.012024124,0.032,PREX1,ENSG00000124126.13_2,0,non-Island,Intron,6:G-N0
chr3,70047071,70050701,3631,0.012301437,0.032,,ENSG00000240405.5_2,0,non-Island,Intron,6:G-N0
chr19,1881655,1882617,963,0.013011672,0.032,ABHD17A,ENSG00000129968.15_1,0,non-Island,5'UTR,6:G-N0
chr3,72488353,72493647,5295,0.013612914,0.032,RYBP,ENSG00000163602.9_1,0,non-Island,Intron,6:G-N0
chr20,35488318,35489858,1541,0.013697818,0.032,SOGA1,ENSG00000149639.14_2,0,non-Island,Intron,6:G-N0
chr11,33310765,33311647,883,0.013770126,0.032,HIPK3,ENSG00000110422.11_2,0,non-Island,Intron,6:G-N0
chr17,44134937,44135357,421,0.01373293,0.032,KANSL1,ENSG00000120071.12_2,0,non-Island,Intron,6:G-N0
chr1,153649649,153649895,247,0.013724565,0.032,NPR1,ENSG00000169418.9_1,1217,non-Island,Promoter,6:G-N0
chr10,102692278,102692705,428,0.013778689,0.032,FAM178A,ENSG00000119906.11_1,0,non-Island,Intron,6:G-N0
chr7,74115245,74115391,147,0.013706603,0.032,,ENSG00000263001.5_1,0,non-Island,Intron,6:G-N0
chr7,74115245,74115391,147,0.013706603,0.032,,ENSG00000232729.7_1,0,non-Island,Intron,6:G-N0
chr7,74115245,74115391,147,0.013706603,0.032,STAG3L2,ENSG00000160828.13,0,non-Island,Intron,6:G-N0
chr9,100350081,100350262,182,0.015443561,0.032,TMOD1,ENSG00000136842.13_1,0,non-Island,Intron,6:G-N0
chr1,146702815,146702910,96,0.015359534,0.032,,ENSG00000273071.1_2,0,non-Island,Intron,6:G-N0
chr1,146702815,146702910,96,0.015359534,0.032,FMO5,ENSG00000131781.12_2,0,non-Island,Intron,6:G-N0
chr1,178996851,178996897,47,0.016115976,0.032,FAM20B,ENSG00000116199.11_1,0,non-Island,Intron,6:G-N0
chr9,8711966,8712106,141,0.016018024,0.032,PTPRD,ENSG00000153707.16_2,0,non-Island,Intron,6:G-N0
chr12,121961090,121962631,1542,0.012925222,0.036,KDM2B,ENSG00000089094.17_2,0,non-Island,CDS,6:G-N0
chr19,3493346,3494437,1092,0.013527463,0.036,DOHH,ENSG00000129932.7_2,0,non-Island,CDS,6:G-N0
chr3,12994440,12995147,708,0.013582784,0.036,IQSEC1,ENSG00000144711.13_2,0,non-Island,Intron,6:G-N0
chr6,167906158,167906750,593,0.013649471,0.036,TCP10,ENSG00000203690.11_1,108159,non-Island,Intergenic,6:G-N0
chr9,139703945,139704527,583,0.013626742,0.036,,ENSG00000273066.5_2,0,non-Island,Intron,6:G-N0
chr9,139703945,139704527,583,0.013626742,0.036,,ENSG00000272679.1_2,0,non-Island,Intron,6:G-N0
chr9,139703945,139704527,583,0.013626742,0.036,RABL6,ENSG00000196642.17_2,0,non-Island,Intron,6:G-N0
chr1,243651653,243652298,646,0.013639331,0.036,SDCCAG8,ENSG00000054282.15_1,0,non-Island,3'UTR,6:G-N0
chr1,243651653,243652298,646,0.013639331,0.036,AKT3,ENSG00000117020.16_2,0,non-Island,3'UTR,6:G-N0
chr6,158423576,158424837,1262,0.013652891,0.036,SYNJ2,ENSG00000078269.13_2,0,non-Island,Intron,6:G-N0
chr5,148554492,148555627,1136,0.013635087,0.036,ABLIM3,ENSG00000173210.19_1,0,non-Island,Intron,6:G-N0
chr5,148554492,148555627,1136,0.013635087,0.036,,ENSG00000248647.2_2,0,non-Island,Intron,6:G-N0
chr22,46185181,46185715,535,0.013638764,0.036,ATXN10,ENSG00000130638.15_2,0,non-Island,Intron,6:G-N0
chr22,46230000,46230809,810,0.013689433,0.036,ATXN10,ENSG00000130638.15_2,0,non-Island,Intron,6:G-N0
chr3,49987589,49988880,1292,0.013636948,0.036,RBM6,ENSG00000004534.14_2,0,non-Island,Intron,6:G-N0
chr4,96465082,96466095,1014,0.013672799,0.036,UNC5C,ENSG00000182168.14_1,0,non-Island,Intron,6:G-N0
chr12,66551788,66552330,543,0.013670474,0.036,,ENSG00000228144.2_2,0,non-Island,Intron,6:G-N0
chr12,66551788,66552330,543,0.013670474,0.036,TMBIM4,ENSG00000155957.17_2,0,non-Island,Intron,6:G-N0
chr2,145213923,145214908,986,0.013671711,0.036,ZEB2,ENSG00000169554.17_2,0,non-Island,Intron,6:G-N0
chr7,32007106,32007564,459,0.014901582,0.036,PDE1C,ENSG00000154678.16_2,0,non-Island,Intron,6:G-N0
chr6,158448119,158449100,982,0.013487737,0.04,SYNJ2,ENSG00000078269.13_2,0,non-Island,Intron,6:G-N0
chr2,16209779,16211090,1312,0.013570406,0.04,,ENSG00000236289.2_1,0,non-Island,Intron,6:G-N0
chr19,5054518,5055280,763,0.013555103,0.04,KDM4B,ENSG00000127663.14_2,0,non-Island,Intron,6:G-N0
chr6,158838651,158839693,1043,0.013631441,0.04,TULP4,ENSG00000130338.12_2,0,non-Island,Intron,6:G-N0
chr6,158838651,158839693,1043,0.013631441,0.04,NA,ENSG00000274023.1_2,0,non-Island,Intron,6:G-N0
chr18,72196188,72196498,311,0.014546874,0.04,CNDP1,ENSG00000150656.14_2,5176,non-Island,Intergenic,6:G-N0
chr9,140091186,140093736,2551,0.011231108,0.044,TPRN,ENSG00000176058.11_2,0,non-Island,CDS,6:G-N0
chr5,8457011,8457992,982,0.011228978,0.044,,ENSG00000245729.2_2,0,CpG-Island,Intron,6:G-N0
chr5,8457011,8457992,982,0.011228978,0.044,,ENSG00000249159.6_2,0,CpG-Island,Intron,6:G-N0
chr5,8457011,8457992,982,0.011228978,0.044,MIR4458HG,ENSG00000247516.5_2,0,CpG-Island,Intron,6:G-N0
chr12,123332184,123333379,1196,0.013103275,0.044,HIP1R,ENSG00000130787.13_1,0,non-Island,CDS,6:G-N0
chr22,38433383,38435075,1693,0.012986685,0.044,POLR2F,ENSG00000100142.14_2,0,CpG-Island,Intron,6:G-N0
chr22,38393004,38395361,2358,0.013105954,0.044,NA,ENSG00000279010.2_2,0,non-Island,Intron,6:G-N0
chr22,38393004,38395361,2358,0.013105954,0.044,POLR2F,ENSG00000100142.14_2,0,non-Island,Intron,6:G-N0
chr1,2920125,2920735,611,0.013617133,0.044,ACTRT2,ENSG00000169717.6_2,17311,non-Island,Intergenic,6:G-N0
chr19,42915693,42917346,1654,0.013615121,0.044,LIPE-AS1,ENSG00000213904.8_1,0,non-Island,CDS,6:G-N0
chr19,42915693,42917346,1654,0.013615121,0.044,LIPE,ENSG00000079435.9_2,0,non-Island,CDS,6:G-N0
